Keycontrol_PE(
  (FeedForward): Sequential(
    (0): Linear(in_features=1, out_features=160, bias=True)
    (1): GELU(approximate='none')
    (2): Linear(in_features=160, out_features=160, bias=True)
    (3): GELU(approximate='none')
  )
  (out): Linear(in_features=160, out_features=160, bias=True)
  (Pe): PositionalEncoding()
)
Params: 0.05184M
[2024/03/06 22:02:12] Rank:None, Epoch[113/1200], Step [51/132], lr:9.79e-05 loss: 0.4629776179790497
[2024/03/06 22:02:12] Rank:None, Epoch[113/1200], Step [101/132], lr:9.78e-05 loss: 0.4574250280857086
[2024/03/06 22:02:12] Rank:None, Epoch[113/1200], Step [132/132], lr:9.78e-05 loss: 0.4655163884162903
[2024/03/06 22:02:15] Rank:None, Epoch[114/1200], Step [1/132], lr:9.78e-05 loss: 0.45604488253593445
[2024/03/06 22:02:16] Rank:None, Epoch[114/1200], Step [51/132], lr:9.78e-05 loss: 0.4600440561771393
[2024/03/06 22:02:16] Rank:None, Epoch[114/1200], Step [101/132], lr:9.78e-05 loss: 0.46645376086235046
[2024/03/06 22:02:16] Rank:None, Epoch[114/1200], Step [132/132], lr:9.78e-05 loss: 0.46328097581863403
[2024/03/06 22:02:19] Rank:None, Epoch[115/1200], Step [1/132], lr:9.78e-05 loss: 0.4058726727962494
[2024/03/06 22:02:19] Rank:None, Epoch[115/1200], Step [51/132], lr:9.78e-05 loss: 0.4445821940898895
[2024/03/06 22:02:20] Rank:None, Epoch[115/1200], Step [101/132], lr:9.78e-05 loss: 0.46460095047950745
[2024/03/06 22:02:20] Rank:None, Epoch[115/1200], Step [132/132], lr:9.78e-05 loss: 0.4622665047645569
[2024/03/06 22:02:23] Rank:None, Epoch[116/1200], Step [1/132], lr:9.78e-05 loss: 0.4645184576511383
[2024/03/06 22:02:23] Rank:None, Epoch[116/1200], Step [51/132], lr:9.77e-05 loss: 0.4561523497104645
[2024/03/06 22:02:24] Rank:None, Epoch[116/1200], Step [101/132], lr:9.77e-05 loss: 0.45475149154663086
[2024/03/06 22:02:24] Rank:None, Epoch[116/1200], Step [132/132], lr:9.77e-05 loss: 0.4509563446044922
[2024/03/06 22:02:26] Rank:None, Epoch[117/1200], Step [1/132], lr:9.77e-05 loss: 0.45017024874687195
[2024/03/06 22:02:27] Rank:None, Epoch[117/1200], Step [51/132], lr:9.77e-05 loss: 0.45985203981399536
[2024/03/06 22:02:27] Rank:None, Epoch[117/1200], Step [101/132], lr:9.77e-05 loss: 0.40993866324424744
[2024/03/06 22:02:28] Rank:None, Epoch[117/1200], Step [132/132], lr:9.77e-05 loss: 0.44585123658180237
[2024/03/06 22:02:30] Rank:None, Epoch[118/1200], Step [1/132], lr:9.77e-05 loss: 0.4555041491985321
[2024/03/06 22:02:30] Rank:None, Epoch[118/1200], Step [51/132], lr:9.77e-05 loss: 0.4592411518096924
[2024/03/06 22:02:31] Rank:None, Epoch[118/1200], Step [101/132], lr:9.76e-05 loss: 0.408632755279541
[2024/03/06 22:02:31] Rank:None, Epoch[118/1200], Step [132/132], lr:9.76e-05 loss: 0.4569905400276184
[2024/03/06 22:02:33] Rank:None, Epoch[119/1200], Step [1/132], lr:9.76e-05 loss: 0.4119125306606293
[2024/03/06 22:02:34] Rank:None, Epoch[119/1200], Step [51/132], lr:9.76e-05 loss: 0.4610814154148102
[2024/03/06 22:02:35] Rank:None, Epoch[119/1200], Step [101/132], lr:9.76e-05 loss: 0.4652312397956848
[2024/03/06 22:02:35] Rank:None, Epoch[119/1200], Step [132/132], lr:9.76e-05 loss: 0.4555622637271881
[2024/03/06 22:02:37] Rank:None, Epoch[120/1200], Step [1/132], lr:9.76e-05 loss: 0.4041813313961029
[2024/03/06 22:02:38] Rank:None, Epoch[120/1200], Step [51/132], lr:9.76e-05 loss: 0.4512905180454254
[2024/03/06 22:02:38] Rank:None, Epoch[120/1200], Step [101/132], lr:9.76e-05 loss: 0.46414175629615784
[2024/03/06 22:02:39] Rank:None, Epoch[120/1200], Step [132/132], lr:9.76e-05 loss: 0.4596197307109833
[2024/03/06 22:02:41] Rank:None, Epoch[121/1200], Step [1/132], lr:9.76e-05 loss: 0.4540887773036957
[2024/03/06 22:02:41] Rank:None, Epoch[121/1200], Step [51/132], lr:9.75e-05 loss: 0.444126695394516
[2024/03/06 22:02:42] Rank:None, Epoch[121/1200], Step [101/132], lr:9.75e-05 loss: 0.44681069254875183
[2024/03/06 22:02:42] Rank:None, Epoch[121/1200], Step [132/132], lr:9.75e-05 loss: 0.4594550132751465
[2024/03/06 22:02:45] Rank:None, Epoch[122/1200], Step [1/132], lr:9.75e-05 loss: 0.4555935859680176
[2024/03/06 22:02:45] Rank:None, Epoch[122/1200], Step [51/132], lr:9.75e-05 loss: 0.42359256744384766
[2024/03/06 22:02:46] Rank:None, Epoch[122/1200], Step [101/132], lr:9.75e-05 loss: 0.4117630124092102
[2024/03/06 22:02:46] Rank:None, Epoch[122/1200], Step [132/132], lr:9.75e-05 loss: 0.46531230211257935
[2024/03/06 22:02:48] Rank:None, Epoch[123/1200], Step [1/132], lr:9.75e-05 loss: 0.4536606967449188
[2024/03/06 22:02:49] Rank:None, Epoch[123/1200], Step [51/132], lr:9.75e-05 loss: 0.4593924582004547
[2024/03/06 22:02:49] Rank:None, Epoch[123/1200], Step [101/132], lr:9.74e-05 loss: 0.4654693603515625
[2024/03/06 22:02:49] Rank:None, Epoch[123/1200], Step [132/132], lr:9.74e-05 loss: 0.4153755307197571
[2024/03/06 22:02:52] Rank:None, Epoch[124/1200], Step [1/132], lr:9.74e-05 loss: 0.4560866951942444
[2024/03/06 22:02:52] Rank:None, Epoch[124/1200], Step [51/132], lr:9.74e-05 loss: 0.43110188841819763
[2024/03/06 22:02:53] Rank:None, Epoch[124/1200], Step [101/132], lr:9.74e-05 loss: 0.4507405757904053
[2024/03/06 22:02:53] Rank:None, Epoch[124/1200], Step [132/132], lr:9.74e-05 loss: 0.4710972011089325
[2024/03/06 22:02:55] Rank:None, Epoch[125/1200], Step [1/132], lr:9.74e-05 loss: 0.45487841963768005
[2024/03/06 22:02:56] Rank:None, Epoch[125/1200], Step [51/132], lr:9.74e-05 loss: 0.44798165559768677
[2024/03/06 22:02:56] Rank:None, Epoch[125/1200], Step [101/132], lr:9.74e-05 loss: 0.45572763681411743
[2024/03/06 22:02:57] Rank:None, Epoch[125/1200], Step [132/132], lr:9.73e-05 loss: 0.46768197417259216
[2024/03/06 22:02:59] Rank:None, Epoch[126/1200], Step [1/132], lr:9.73e-05 loss: 0.4269882142543793
[2024/03/06 22:03:00] Rank:None, Epoch[126/1200], Step [51/132], lr:9.73e-05 loss: 0.42301979660987854
[2024/03/06 22:03:00] Rank:None, Epoch[126/1200], Step [101/132], lr:9.73e-05 loss: 0.4552370011806488
[2024/03/06 22:03:00] Rank:None, Epoch[126/1200], Step [132/132], lr:9.73e-05 loss: 0.4547595977783203
[2024/03/06 22:03:03] Rank:None, Epoch[127/1200], Step [1/132], lr:9.73e-05 loss: 0.45190101861953735
[2024/03/06 22:03:03] Rank:None, Epoch[127/1200], Step [51/132], lr:9.73e-05 loss: 0.4575864374637604
[2024/03/06 22:03:04] Rank:None, Epoch[127/1200], Step [101/132], lr:9.73e-05 loss: 0.45072656869888306
[2024/03/06 22:03:04] Rank:None, Epoch[127/1200], Step [132/132], lr:9.73e-05 loss: 0.4725792109966278
[2024/03/06 22:03:06] Rank:None, Epoch[128/1200], Step [1/132], lr:9.73e-05 loss: 0.46053215861320496
[2024/03/06 22:03:07] Rank:None, Epoch[128/1200], Step [51/132], lr:9.72e-05 loss: 0.41200095415115356
[2024/03/06 22:03:07] Rank:None, Epoch[128/1200], Step [101/132], lr:9.72e-05 loss: 0.45409804582595825
[2024/03/06 22:03:07] Rank:None, Epoch[128/1200], Step [132/132], lr:9.72e-05 loss: 0.4496024250984192
[2024/03/06 22:03:10] Rank:None, Epoch[129/1200], Step [1/132], lr:9.72e-05 loss: 0.4678557515144348
[2024/03/06 22:03:10] Rank:None, Epoch[129/1200], Step [51/132], lr:9.72e-05 loss: 0.4501333236694336
[2024/03/06 22:03:11] Rank:None, Epoch[129/1200], Step [101/132], lr:9.72e-05 loss: 0.4431893527507782
[2024/03/06 22:03:11] Rank:None, Epoch[129/1200], Step [132/132], lr:9.72e-05 loss: 0.46626564860343933
[2024/03/06 22:03:13] Rank:None, Epoch[130/1200], Step [1/132], lr:9.72e-05 loss: 0.40703248977661133
[2024/03/06 22:03:14] Rank:None, Epoch[130/1200], Step [51/132], lr:9.72e-05 loss: 0.46305543184280396
[2024/03/06 22:03:15] Rank:None, Epoch[130/1200], Step [101/132], lr:9.71e-05 loss: 0.45882806181907654
[2024/03/06 22:03:15] Rank:None, Epoch[130/1200], Step [132/132], lr:9.71e-05 loss: 0.43560099601745605
[2024/03/06 22:03:17] Rank:None, Epoch[131/1200], Step [1/132], lr:9.71e-05 loss: 0.4542543590068817
[2024/03/06 22:03:18] Rank:None, Epoch[131/1200], Step [51/132], lr:9.71e-05 loss: 0.45876532793045044
[2024/03/06 22:03:18] Rank:None, Epoch[131/1200], Step [101/132], lr:9.71e-05 loss: 0.4502715766429901
[2024/03/06 22:03:18] Rank:None, Epoch[131/1200], Step [132/132], lr:9.71e-05 loss: 0.4638541340827942
[2024/03/06 22:03:21] Rank:None, Epoch[132/1200], Step [1/132], lr:9.71e-05 loss: 0.4581696689128876
[2024/03/06 22:03:21] Rank:None, Epoch[132/1200], Step [51/132], lr:9.71e-05 loss: 0.45123109221458435
[2024/03/06 22:03:22] Rank:None, Epoch[132/1200], Step [101/132], lr:9.71e-05 loss: 0.4625445008277893
[2024/03/06 22:03:22] Rank:None, Epoch[132/1200], Step [132/132], lr:9.70e-05 loss: 0.4586813151836395
[2024/03/06 22:03:24] Rank:None, Epoch[133/1200], Step [1/132], lr:9.70e-05 loss: 0.447273313999176
[2024/03/06 22:03:25] Rank:None, Epoch[133/1200], Step [51/132], lr:9.70e-05 loss: 0.45449239015579224
[2024/03/06 22:03:25] Rank:None, Epoch[133/1200], Step [101/132], lr:9.70e-05 loss: 0.45847293734550476
[2024/03/06 22:03:25] Rank:None, Epoch[133/1200], Step [132/132], lr:9.70e-05 loss: 0.41171857714653015
[2024/03/06 22:03:28] Rank:None, Epoch[134/1200], Step [1/132], lr:9.70e-05 loss: 0.45460572838783264
[2024/03/06 22:03:28] Rank:None, Epoch[134/1200], Step [51/132], lr:9.70e-05 loss: 0.40311703085899353
[2024/03/06 22:03:29] Rank:None, Epoch[134/1200], Step [101/132], lr:9.70e-05 loss: 0.4585677683353424
[2024/03/06 22:03:29] Rank:None, Epoch[134/1200], Step [132/132], lr:9.70e-05 loss: 0.4328082203865051
[2024/03/06 22:03:32] Rank:None, Epoch[135/1200], Step [1/132], lr:9.70e-05 loss: 0.4063727557659149
[2024/03/06 22:03:32] Rank:None, Epoch[135/1200], Step [51/132], lr:9.69e-05 loss: 0.4406874179840088
[2024/03/06 22:03:33] Rank:None, Epoch[135/1200], Step [101/132], lr:9.69e-05 loss: 0.4347652494907379
[2024/03/06 22:03:33] Rank:None, Epoch[135/1200], Step [132/132], lr:9.69e-05 loss: 0.4650750756263733
[2024/03/06 22:03:35] Rank:None, Epoch[136/1200], Step [1/132], lr:9.69e-05 loss: 0.39658433198928833
[2024/03/06 22:03:36] Rank:None, Epoch[136/1200], Step [51/132], lr:9.69e-05 loss: 0.4327270984649658
[2024/03/06 22:03:36] Rank:None, Epoch[136/1200], Step [101/132], lr:9.69e-05 loss: 0.4582118093967438
[2024/03/06 22:03:36] Rank:None, Epoch[136/1200], Step [132/132], lr:9.69e-05 loss: 0.45980092883110046
[2024/03/06 22:03:39] Rank:None, Epoch[137/1200], Step [1/132], lr:9.69e-05 loss: 0.45828208327293396
[2024/03/06 22:03:39] Rank:None, Epoch[137/1200], Step [51/132], lr:9.68e-05 loss: 0.4450307786464691
[2024/03/06 22:03:40] Rank:None, Epoch[137/1200], Step [101/132], lr:9.68e-05 loss: 0.4052399694919586
[2024/03/06 22:03:40] Rank:None, Epoch[137/1200], Step [132/132], lr:9.68e-05 loss: 0.4587416648864746
[2024/03/06 22:03:42] Rank:None, Epoch[138/1200], Step [1/132], lr:9.68e-05 loss: 0.4537264406681061
[2024/03/06 22:03:43] Rank:None, Epoch[138/1200], Step [51/132], lr:9.68e-05 loss: 0.4643222987651825
[2024/03/06 22:03:43] Rank:None, Epoch[138/1200], Step [101/132], lr:9.68e-05 loss: 0.4613891541957855
[2024/03/06 22:03:44] Rank:None, Epoch[138/1200], Step [132/132], lr:9.68e-05 loss: 0.45686960220336914
